Rxn_name	Comp_correction	Species	Ratelaw						
vRP30_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K1_PIP2 ; pINS_Isr_Isr_IRS_PI3K1 + PIP3	5.000000E+00						
vRP30_28	Cytoplasm	 pIIrIrI_IRS_PI3K1_PIP2 ; pIIrIrI_IRS_PI3K1 + PIP3	5.000000E+00						
vRP30_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K1_PIP2 ; pINS_Isr_Isr_INS_IRS_PI3K1 + PIP3	5.000000E+00						
vRP31_1	Cytoplasm	 pEE1E2_PI3K2 + PIP ; pEE1E2_PI3K2_PIP	1.000000E-03						
vRP31_2	Cytoplasm	 pEE1Ev3_PI3K2 + PIP ; pEE1Ev3_PI3K2_PIP	1.000000E-03						
vRP31_3	Cytoplasm	 pEE1E1_PI3K2 + PIP ; pEE1E1_PI3K2_PIP	1.000000E-03						
vRP31_4	Cytoplasm	 pEE1EE1_PI3K2 + PIP ; pEE1EE1_PI3K2_PIP	1.000000E-03						
vRP31_5	Cytoplasm	 pEE1E3_PI3K2 + PIP ; pEE1E3_PI3K2_PIP	1.000000E-03						
vRP31_6	Cytoplasm	 pEE1HE3_PI3K2 + PIP ; pEE1HE3_PI3K2_PIP	1.000000E-03						
vRP31_7	Cytoplasm	 pEE1E4_PI3K2 + PIP ; pEE1E4_PI3K2_PIP	1.000000E-03						
vRP31_8	Cytoplasm	 pEE1HE4_PI3K2 + PIP ; pEE1HE4_PI3K2_PIP	1.000000E-03						
vRP31_9	Cytoplasm	 pE2HE3_PI3K2 + PIP ; pE2HE3_PI3K2_PIP	1.000000E-03						
vRP31_10	Cytoplasm	 pHE3Ev3_PI3K2 + PIP ; pHE3Ev3_PI3K2_PIP	1.000000E-03						
vRP31_11	Cytoplasm	 pE1HE3_PI3K2 + PIP ; pE1HE3_PI3K2_PIP	1.000000E-03						
vRP31_12	Cytoplasm	 pHE3E4_PI3K2 + PIP ; pHE3E4_PI3K2_PIP	1.000000E-03						
vRP31_13	Cytoplasm	 pHE3HE4_PI3K2 + PIP ; pHE3HE4_PI3K2_PIP	1.000000E-03						
vRP31_14	Cytoplasm	 pE2HE4_PI3K2 + PIP ; pE2HE4_PI3K2_PIP	1.000000E-03						
vRP31_15	Cytoplasm	 pHE4Ev3_PI3K2 + PIP ; pHE4Ev3_PI3K2_PIP	1.000000E-03						
vRP31_16	Cytoplasm	 pE1HE4_PI3K2 + PIP ; pE1HE4_PI3K2_PIP	1.000000E-03						
vRP31_17	Cytoplasm	 pE3HE4_PI3K2 + PIP ; pE3HE4_PI3K2_PIP	1.000000E-03						
vRP31_18	Cytoplasm	 pHE4E4_PI3K2 + PIP ; pHE4E4_PI3K2_PIP	1.000000E-03						
vRP31_19	Cytoplasm	 pHE4HE4_PI3K2 + PIP ; pHE4HE4_PI3K2_PIP	1.000000E-03						
vRP31_20	Cytoplasm	 pHGF_Met_Met_PI3K2 + PIP ; pHGF_Met_Met_PI3K2_PIP	1.000000E-03						
vRP31_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K2 + PIP ; pHGF_Met_HGF_Met_PI3K2_PIP	1.000000E-03						
vRP31_22	Cytoplasm	 pPPrPPr_PI3K2 + PIP ; pPPrPPr_PI3K2_PIP	1.000000E-03						
vRP31_23	Cytoplasm	 pPPrPr_PI3K2 + PIP ; pPPrPr_PI3K2_PIP	1.000000E-03						
vRP31_24	Cytoplasm	 pFFrFFr_PI3K2 + PIP ; pFFrFFr_PI3K2_PIP	1.000000E-03						
vRP31_25	Cytoplasm	 pFFrFr_PI3K2 + PIP ; pFFrFr_PI3K2_PIP	1.000000E-03						
vRP31_26	Cytoplasm	 pIIrIr_IRS_PI3K2 + PIP ; pIIrIr_IRS_PI3K2_PIP	1.000000E-03						
vRP31_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K2 + PIP ; pINS_Isr_Isr_IRS_PI3K2_PIP	1.000000E-03						
vRP31_28	Cytoplasm	 pIIrIrI_IRS_PI3K2 + PIP ; pIIrIrI_IRS_PI3K2_PIP	1.000000E-03						
vRP31_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K2 + PIP ; pINS_Isr_Isr_INS_IRS_PI3K2_PIP	1.000000E-03						
vRP32_1	Cytoplasm	 pEE1E2_PI3K2_PIP ; pEE1E2_PI3K2 + PIP	1.000000E-02						
vRP32_2	Cytoplasm	 pEE1Ev3_PI3K2_PIP ; pEE1Ev3_PI3K2 + PIP	1.000000E-02						
vRP32_3	Cytoplasm	 pEE1E1_PI3K2_PIP ; pEE1E1_PI3K2 + PIP	1.000000E-02						
vRP32_4	Cytoplasm	 pEE1EE1_PI3K2_PIP ; pEE1EE1_PI3K2 + PIP	1.000000E-02						
vRP32_5	Cytoplasm	 pEE1E3_PI3K2_PIP ; pEE1E3_PI3K2 + PIP	1.000000E-02						
vRP32_6	Cytoplasm	 pEE1HE3_PI3K2_PIP ; pEE1HE3_PI3K2 + PIP	1.000000E-02						
vRP32_7	Cytoplasm	 pEE1E4_PI3K2_PIP ; pEE1E4_PI3K2 + PIP	1.000000E-02						
vRP32_8	Cytoplasm	 pEE1HE4_PI3K2_PIP ; pEE1HE4_PI3K2 + PIP	1.000000E-02						
vRP32_9	Cytoplasm	 pE2HE3_PI3K2_PIP ; pE2HE3_PI3K2 + PIP	1.000000E-02						
vRP32_10	Cytoplasm	 pHE3Ev3_PI3K2_PIP ; pHE3Ev3_PI3K2 + PIP	1.000000E-02						
vRP32_11	Cytoplasm	 pE1HE3_PI3K2_PIP ; pE1HE3_PI3K2 + PIP	1.000000E-02						
vRP32_12	Cytoplasm	 pHE3E4_PI3K2_PIP ; pHE3E4_PI3K2 + PIP	1.000000E-02						
vRP32_13	Cytoplasm	 pHE3HE4_PI3K2_PIP ; pHE3HE4_PI3K2 + PIP	1.000000E-02						
vRP32_14	Cytoplasm	 pE2HE4_PI3K2_PIP ; pE2HE4_PI3K2 + PIP	1.000000E-02						
vRP32_15	Cytoplasm	 pHE4Ev3_PI3K2_PIP ; pHE4Ev3_PI3K2 + PIP	1.000000E-02						
vRP32_16	Cytoplasm	 pE1HE4_PI3K2_PIP ; pE1HE4_PI3K2 + PIP	1.000000E-02						
vRP32_17	Cytoplasm	 pE3HE4_PI3K2_PIP ; pE3HE4_PI3K2 + PIP	1.000000E-02						
vRP32_18	Cytoplasm	 pHE4E4_PI3K2_PIP ; pHE4E4_PI3K2 + PIP	1.000000E-02						
vRP32_19	Cytoplasm	 pHE4HE4_PI3K2_PIP ; pHE4HE4_PI3K2 + PIP	1.000000E-02						
vRP32_20	Cytoplasm	 pHGF_Met_Met_PI3K2_PIP ; pHGF_Met_Met_PI3K2 + PIP	1.000000E-02						
vRP32_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K2_PIP ; pHGF_Met_HGF_Met_PI3K2 + PIP	1.000000E-02						
vRP32_22	Cytoplasm	 pPPrPPr_PI3K2_PIP ; pPPrPPr_PI3K2 + PIP	1.000000E-02						
vRP32_23	Cytoplasm	 pPPrPr_PI3K2_PIP ; pPPrPr_PI3K2 + PIP	1.000000E-02						
vRP32_24	Cytoplasm	 pFFrFFr_PI3K2_PIP ; pFFrFFr_PI3K2 + PIP	1.000000E-02						
vRP32_25	Cytoplasm	 pFFrFr_PI3K2_PIP ; pFFrFr_PI3K2 + PIP	1.000000E-02						
vRP32_26	Cytoplasm	 pIIrIr_IRS_PI3K2_PIP ; pIIrIr_IRS_PI3K2 + PIP	1.000000E-02						
vRP32_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K2_PIP ; pINS_Isr_Isr_IRS_PI3K2 + PIP	1.000000E-02						
vRP32_28	Cytoplasm	 pIIrIrI_IRS_PI3K2_PIP ; pIIrIrI_IRS_PI3K2 + PIP	1.000000E-02						
vRP32_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K2_PIP ; pINS_Isr_Isr_INS_IRS_PI3K2 + PIP	1.000000E-02						
vRP33_1	Cytoplasm	 pEE1E2_PI3K2_PIP ; pEE1E2_PI3K2 + PI3P	1.000000E+00						
vRP33_2	Cytoplasm	 pEE1Ev3_PI3K2_PIP ; pEE1Ev3_PI3K2 + PI3P	1.000000E+00						
vRP33_3	Cytoplasm	 pEE1E1_PI3K2_PIP ; pEE1E1_PI3K2 + PI3P	1.000000E+00						
vRP33_4	Cytoplasm	 pEE1EE1_PI3K2_PIP ; pEE1EE1_PI3K2 + PI3P	1.000000E+00						
vRP33_5	Cytoplasm	 pEE1E3_PI3K2_PIP ; pEE1E3_PI3K2 + PI3P	1.000000E+00						
vRP33_6	Cytoplasm	 pEE1HE3_PI3K2_PIP ; pEE1HE3_PI3K2 + PI3P	1.000000E+00						
vRP33_7	Cytoplasm	 pEE1E4_PI3K2_PIP ; pEE1E4_PI3K2 + PI3P	1.000000E+00						
vRP33_8	Cytoplasm	 pEE1HE4_PI3K2_PIP ; pEE1HE4_PI3K2 + PI3P	1.000000E+00						
vRP33_9	Cytoplasm	 pE2HE3_PI3K2_PIP ; pE2HE3_PI3K2 + PI3P	1.000000E+00						
vRP33_10	Cytoplasm	 pHE3Ev3_PI3K2_PIP ; pHE3Ev3_PI3K2 + PI3P	1.000000E+00						
vRP33_11	Cytoplasm	 pE1HE3_PI3K2_PIP ; pE1HE3_PI3K2 + PI3P	1.000000E+00						
vRP33_12	Cytoplasm	 pHE3E4_PI3K2_PIP ; pHE3E4_PI3K2 + PI3P	1.000000E+00						
vRP33_13	Cytoplasm	 pHE3HE4_PI3K2_PIP ; pHE3HE4_PI3K2 + PI3P	1.000000E+00						
vRP33_14	Cytoplasm	 pE2HE4_PI3K2_PIP ; pE2HE4_PI3K2 + PI3P	1.000000E+00						
vRP33_15	Cytoplasm	 pHE4Ev3_PI3K2_PIP ; pHE4Ev3_PI3K2 + PI3P	1.000000E+00						
vRP33_16	Cytoplasm	 pE1HE4_PI3K2_PIP ; pE1HE4_PI3K2 + PI3P	1.000000E+00						
vRP33_17	Cytoplasm	 pE3HE4_PI3K2_PIP ; pE3HE4_PI3K2 + PI3P	1.000000E+00						
vRP33_18	Cytoplasm	 pHE4E4_PI3K2_PIP ; pHE4E4_PI3K2 + PI3P	1.000000E+00						
vRP33_19	Cytoplasm	 pHE4HE4_PI3K2_PIP ; pHE4HE4_PI3K2 + PI3P	1.000000E+00						
vRP33_20	Cytoplasm	 pHGF_Met_Met_PI3K2_PIP ; pHGF_Met_Met_PI3K2 + PI3P	1.000000E+00						
vRP33_21	Cytoplasm	 pHGF_Met_HGF_Met_PI3K2_PIP ; pHGF_Met_HGF_Met_PI3K2 + PI3P	1.000000E+00						
vRP33_22	Cytoplasm	 pPPrPPr_PI3K2_PIP ; pPPrPPr_PI3K2 + PI3P	1.000000E+00						
vRP33_23	Cytoplasm	 pPPrPr_PI3K2_PIP ; pPPrPr_PI3K2 + PI3P	1.000000E+00						
vRP33_24	Cytoplasm	 pFFrFFr_PI3K2_PIP ; pFFrFFr_PI3K2 + PI3P	1.000000E+00						
vRP33_25	Cytoplasm	 pFFrFr_PI3K2_PIP ; pFFrFr_PI3K2 + PI3P	1.000000E+00						
vRP33_26	Cytoplasm	 pIIrIr_IRS_PI3K2_PIP ; pIIrIr_IRS_PI3K2 + PI3P	1.000000E+00						
vRP33_27	Cytoplasm	 pINS_Isr_Isr_IRS_PI3K2_PIP ; pINS_Isr_Isr_IRS_PI3K2 + PI3P	1.000000E+00						
vRP33_28	Cytoplasm	 pIIrIrI_IRS_PI3K2_PIP ; pIIrIrI_IRS_PI3K2 + PI3P	1.000000E+00						
vRP33_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PI3K2_PIP ; pINS_Isr_Isr_INS_IRS_PI3K2 + PI3P	1.000000E+00						
vRP34_1	Cytoplasm	 pIIrIr + IRS ; pIIrIr_IRS	8.000000E-03						
vRP34_2	Cytoplasm	 pIIrIr_IRS ; pIIrIr + IRS	1.000000E-02						
vRP34_3	Cytoplasm	 pINS_Isr_Isr + IRS ; pINS_Isr_Isr_IRS	8.000000E-03						
vRP34_4	Cytoplasm	 pINS_Isr_Isr_IRS ; pINS_Isr_Isr + IRS	1.000000E-02						
vRP34_5	Cytoplasm	 pIIrIrI + IRS ; pIIrIrI_IRS	8.000000E-03						
vRP34_6	Cytoplasm	 pIIrIrI_IRS ; pIIrIrI + IRS	1.000000E-02						
vRP34_7	Cytoplasm	 pINS_Isr_Isr_INS + IRS ; pINS_Isr_Isr_INS_IRS	8.000000E-03						
vRP34_8	Cytoplasm	 pINS_Isr_Isr_INS_IRS ; pINS_Isr_Isr_INS + IRS	1.000000E-02						
vRP34_9	Cytoplasm	 pIIrIr_int + IRS ; pIIrIr_int_IRS	8.000000E-03						
vRP34_10	Cytoplasm	 pIIrIr_int_IRS ; pIIrIr_int + IRS	1.000000E-02						
vRP34_11	Cytoplasm	 pINS_Isr_Isr_int + IRS ; pINS_Isr_Isr_int_IRS	8.000000E-03						
vRP34_12	Cytoplasm	 pINS_Isr_Isr_int_IRS ; pINS_Isr_Isr_int + IRS	1.000000E-02						
vRP34_13	Cytoplasm	 pIIrIrI_int + IRS ; pIIrIrI_int_IRS	8.000000E-03						
vRP34_14	Cytoplasm	 pIIrIrI_int_IRS ; pIIrIrI_int + IRS	1.000000E-02						
vRP34_15	Cytoplasm	 pINS_Isr_Isr_INS_int + IRS ; pINS_Isr_Isr_INS_int_IRS	8.000000E-03						
vRP34_16	Cytoplasm	 pINS_Isr_Isr_INS_int_IRS ; pINS_Isr_Isr_INS_int + IRS	1.000000E-02						
vP1	Cytoplasm	 RasT + CRaf ; RasT_CRaf	1.000000E-03						
vP2	Cytoplasm	 RasT_CRaf ; RasT + CRaf	1.000000E-02						
vP3	Cytoplasm	 RasT + BRaf ; RasT_BRaf	1.000000E-03						
vP4	Cytoplasm	 RasT_BRaf ; RasT + BRaf	1.000000E-02						
vP5	Cytoplasm	 RasT_CRaf + RasT_CRaf ; RasT_CRaf_CRaf	1.000000E-01						
vP6	Cytoplasm	 RasT_CRaf_CRaf ; RasT_CRaf + RasT_CRaf	1.000000E+00						
vP7	Cytoplasm	 RasT_BRaf + RasT_BRaf ; RasT_BRaf_BRaf	1.000000E-01						
vP8	Cytoplasm	 RasT_BRaf_BRaf ; RasT_BRaf + RasT_BRaf	1.000000E+00						
vP9	Cytoplasm	 RasT_CRaf + RasT_BRaf ; RasT_CRaf_BRaf	1.000000E-01						
vP10	Cytoplasm	 RasT_CRaf_BRaf ; RasT_CRaf + RasT_BRaf	1.000000E-01						
vP13	Cytoplasm	 MEK + RasT_CRaf_CRaf ; MEK_RasT_CRaf_CRaf	1.000000E-01						
vP14	Cytoplasm	 MEK_RasT_CRaf_CRaf ; MEK + RasT_CRaf_CRaf	1.000000E+00						
vP15	Cytoplasm	 MEK_RasT_CRaf_CRaf ; pMEK + RasT_CRaf_CRaf	1.000000E+00						
vP16	Cytoplasm	 pMEK + RasT_CRaf_CRaf ; pMEK_RasT_CRaf_CRaf	1.000000E-01						
vP17	Cytoplasm	 pMEK_RasT_CRaf_CRaf ; pMEK + RasT_CRaf_CRaf	1.000000E+00						
vP18	Cytoplasm	 pMEK_RasT_CRaf_CRaf ; ppMEK + RasT_CRaf_CRaf	1.000000E+00						
vP19	Cytoplasm	 MEK + RasT_BRaf_BRaf ; MEK_RasT_BRaf_BRaf	1.000000E-01						
vP20	Cytoplasm	 MEK_RasT_BRaf_BRaf ; MEK + RasT_BRaf_BRaf	1.000000E+00						
vP21	Cytoplasm	 MEK_RasT_BRaf_BRaf ; pMEK + RasT_BRaf_BRaf	1.000000E+01						
vP22	Cytoplasm	 pMEK + RasT_BRaf_BRaf ; pMEK_RasT_BRaf_BRaf	1.000000E-01						
vP23	Cytoplasm	 pMEK_RasT_BRaf_BRaf ; pMEK + RasT_BRaf_BRaf	1.000000E+00						
vP24	Cytoplasm	 pMEK_RasT_BRaf_BRaf ; ppMEK + RasT_BRaf_BRaf	1.000000E+01						
vP25	Cytoplasm	 RasT_CRaf_BRaf + MEK ; MEK_RasT_CRaf_BRaf	1.000000E-01						
vP26	Cytoplasm	 MEK_RasT_CRaf_BRaf ; RasT_CRaf_BRaf + MEK	1.000000E+00						
vP27	Cytoplasm	 MEK_RasT_CRaf_BRaf ; RasT_CRaf_BRaf + pMEK	5.000000E+00						
vP28	Cytoplasm	 RasT_CRaf_BRaf + pMEK ; pMEK_RasT_CRaf_BRaf	1.000000E-01						
vP29	Cytoplasm	 pMEK_RasT_CRaf_BRaf ; RasT_CRaf_BRaf + pMEK	1.000000E+00						
vP30	Cytoplasm	 pMEK_RasT_CRaf_BRaf ; RasT_CRaf_BRaf + ppMEK	5.000000E+00						
vP31	Cytoplasm	 pMEK ; MEK	1.000000E-01						
vP32	Cytoplasm	 ppMEK ; pMEK	1.000000E-02						
vP33	Cytoplasm	 ppMEK + ERK ; ERK_ppMEK	1.000000E-03						
vP34	Cytoplasm	 ERK_ppMEK ; ppMEK + ERK	1.000000E+00						
vP35	Cytoplasm	 ERK_ppMEK ; ppMEK + pERK	1.000000E+00						
vP36	Cytoplasm	 ppMEK + pERK ; pERK_ppMEK	1.000000E-03						
vP37	Cytoplasm	 pERK_ppMEK ; ppMEK + pERK	1.000000E+00						
vP38	Cytoplasm	 pERK_ppMEK ; ppMEK + ppERK	1.000000E+00						
vP39	Nucleus	 ppERKnuc + MKP1 ; ppERKnuc_MKP1	2.000000E-03						
vP40	Nucleus	 ppERKnuc_MKP1 ; ppERKnuc + MKP1	2.000000E-01						
vP41	Nucleus	 ppERKnuc_MKP1 ; ERKnuc + MKP1	1.000000E+00						
vP42	Nucleus	 pMKP1 ; MKP1	1.000000E-03						
vP43	Nucleus	 pcFos ; cFos	1.000000E-01						
vP44	Cytoplasm	 pTSC2 ; TSC2	1.000000E-02						
vP45	Nucleus	 pRSKnuc ; pRSK	1.300000E-02						
vP46	Cytoplasm	 G2_SOS + ppERK ; G2_SOS_ppERK	1.000000E-03						
vP47	Cytoplasm	 G2_SOS_ppERK ; G2_SOS + ppERK	1.000000E-01						
vP48	Cytoplasm	 G2_SOS_ppERK ; G2_pSOS + ppERK	1.000000E+00						
vP49	Cytoplasm	 G2_pSOS ; G2_SOS	1.000000E-02						
vP50	Cytoplasm	 CRaf + ppERK ; CRaf_ppERK	1.000000E-03						
vP51	Cytoplasm	 CRaf_ppERK ; CRaf + ppERK	1.000000E-01						
vP52	Cytoplasm	 CRaf_ppERK ; pCRaf + ppERK	1.000000E+00						
vP53	Cytoplasm	 pCRaf ; CRaf	1.000000E-02						
vP54	Cytoplasm	 DAG_GRP + RasD ; RasD_DAG_GRP	1.000000E-03						
vP55	Cytoplasm	 RasD_DAG_GRP ; DAG_GRP + RasD	1.000000E-01						
vP56	Cytoplasm	 RasD_DAG_GRP ; DAG_GRP + RasT	1.000000E+00						
vP57	Cytoplasm	 RasT + NF1 ; RasT_NF1	2.000000E-02						
vP58	Cytoplasm	 RasT_NF1 ; RasT + NF1	2.000000E+00						
vP59	Cytoplasm	 RasT_NF1 ; RasD + NF1	1.000000E+01						
vP60	Cytoplasm	 NF1 + ppERK ; NF1_ppERK	0.000000E+00						
vP61	Cytoplasm	 NF1_ppERK ; NF1 + ppERK	1.000000E-01						
vP62	Cytoplasm	 NF1_ppERK ; pNF1 + ppERK	1.000000E+00						
vP63	Cytoplasm	 pNF1 ; NF1	1.000000E+00						
vP64	Cytoplasm	 MKP3 + pERK ; pERK_MKP3	1.000000E-03						
vP65	Cytoplasm	 pERK_MKP3 ; MKP3 + pERK	1.000000E-01						
vP66	Cytoplasm	 pERK_MKP3 ; MKP3 + ERK	1.000000E+00						
vP67	Cytoplasm	 ppERK ; pERK	1.000000E-03						
vP68	Cytoplasm	 ppERK_MKP3 ; MKP3 + ppERK	1.000000E-01						
vP69	Cytoplasm	 ppERK_MKP3 ; MKP3 + pERK	1.000000E+00						
vP70	Cytoplasm	 RSK + ppERK ; RSK_ppERK	1.000000E-03						
vP71	Cytoplasm	 RSK_ppERK ; RSK + ppERK	1.000000E-01						
vP72	Cytoplasm	 RSK_ppERK ; pRSK + ppERK	1.000000E+00						
vP73	Cytoplasm	 pRSK ; RSK	1.000000E+00						
vP74	Cytoplasm	 ppERK ; ppERKnuc	1.100000E-02						
vP75	Nucleus	 ERKnuc ; ppERKnuc	0.000000E+00						
vP76	Nucleus	 ppERKnuc + pMKP1 ; ppERKnuc_pMKP1	1.000000E-03						
vP77	Nucleus	 ppERKnuc_pMKP1 ; ppERKnuc + pMKP1	1.000000E-01						
vP78	Nucleus	 ppERKnuc_pMKP1 ; ERKnuc + pMKP1	1.000000E+00						
vP79	Nucleus	 ERKnuc ; ERK	9.000000E-01						
vP80	Cytoplasm	 pRSK ; pRSKnuc	1.100000E-02						
vP81	Nucleus	 pRSKnuc + MKP1 ; pRSKnuc_MKP1	1.000000E-03						
vP82	Nucleus	 pRSKnuc_MKP1 ; pRSKnuc + MKP1	1.000000E-01						
vP83	Nucleus	 pRSKnuc_MKP1 ; pRSKnuc + pMKP1	1.000000E+00						
vP86	Nucleus	 ppERKnuc_MKP1 ; ppERKnuc + pMKP1	1.000000E+00						
vP87	Nucleus	 pRSKnuc + cFos ; cFos_pRSKnuc	1.000000E-03						
vP88	Nucleus	 cFos_pRSKnuc ; pRSKnuc + cFos	1.000000E-01						
vP89	Nucleus	 cFos_pRSKnuc ; pRSKnuc + pcFos	1.000000E+00						
vP90	Nucleus	 ppERKnuc + cFos ; cFos_ppERKnuc	1.000000E-03						
vP91	Nucleus	 cFos_ppERKnuc ; ppERKnuc + cFos	1.000000E-01						
vP92	Nucleus	 cFos_ppERKnuc ; ppERKnuc + pcFos	1.000000E+00						
vP93	Nucleus	 pcFos + cJun ; pcFos_cJun	1.000000E-03						
vP94	Nucleus	 pcFos_cJun ; pcFos + cJun	1.000000E-02						
vP95	Cytoplasm	 DAG + GRP ; DAG_GRP	1.000000E+00						
vP96	Cytoplasm	 DAG_GRP ; DAG + GRP	1.000000E+02						
vP97	Cytoplasm	 DAG + PKC ; DAG_PKC	1.000000E-03						
vP98	Cytoplasm	 DAG_PKC ; DAG + PKC	1.000000E-01						
vP99	Cytoplasm	 DAG_PKC + RKIP ; RKIP_DAG_PKC	1.000000E-03						
vP100	Cytoplasm	 RKIP_DAG_PKC ; DAG_PKC + RKIP	1.000000E-01						
vP101	Cytoplasm	 RKIP_DAG_PKC ; DAG_PKC + pRKIP	1.000000E+00						
vP102	Cytoplasm	 pRKIP ; RKIP	1.000000E-03						
vP103	Cytoplasm	 CRaf + RKIP ; RKIP_CRaf	0.000000E+00						
vP104	Cytoplasm	 RKIP_CRaf ; CRaf + RKIP	1.000000E-01						
vP105	Cytoplasm	 PIP3 + PTEN ; PIP3_PTEN	1.000000E-02						
vP106	Cytoplasm	 PIP3_PTEN ; PIP3 + PTEN	1.000000E+00						
vP107	Cytoplasm	 PIP3_PTEN ; PIP2 + PTEN	1.000000E+01						
vP108	Cytoplasm	 PIP3 + AKT ; PIP3_AKT	1.000000E-03						
vP109	Cytoplasm	 PIP3_AKT ; PIP3 + AKT	1.000000E-01						
vP110	Cytoplasm	 PIP3 + PDK1 ; PIP3_PDK1	1.000000E-03						
vP111	Cytoplasm	 PIP3_PDK1 ; PIP3 + PDK1	1.000000E-01						
vP112	Cytoplasm	 Rictor + mTOR ; mTORC2	1.000000E-03						
vP113	Cytoplasm	 mTORC2 ; Rictor + mTOR	1.000000E-04						
vP114	Cytoplasm	 PIP3_AKT + PIP3_PDK1 ; PIP3_AKT_PIP3_PDK1	5.000000E-02						
vP115	Cytoplasm	 PIP3_AKT_PIP3_PDK1 ; PIP3_AKT + PIP3_PDK1	5.000000E+00						
vP116	Cytoplasm	 PIP3_AKT_PIP3_PDK1 ; PIP3_PDK1 + PIP3_pAKT	1.000000E+01						
vP117	Cytoplasm	 PIP3_pAKT ; PIP3_AKT	1.000000E-02						
vP118	Cytoplasm	 PIP3_pAKT + mTORC2 ; PIP3_pAKT_mTORC2	5.000000E-02						
vP119	Cytoplasm	 PIP3_pAKT_mTORC2 ; PIP3_pAKT + mTORC2	5.000000E+00						
vP120	Cytoplasm	 PIP3_pAKT_mTORC2 ; mTORC2 + PIP3_ppAKT	1.000000E+01						
vP121	Cytoplasm	 PIP3_ppAKT ; PIP3_pAKT	1.000000E-03						
vP122	Cytoplasm	 PIP3_ppAKT ; PIP3 + ppAKT	1.000000E+00						
vP123	Cytoplasm	 PIP3 + ppAKT ; PIP3_ppAKT	1.000000E-04						
vP124	Cytoplasm	 ppAKT + GSK3b ; GSK3b_ppAKT	1.000000E-03						
vP125	Cytoplasm	 GSK3b_ppAKT ; ppAKT + GSK3b	1.000000E-01						
vP126	Cytoplasm	 GSK3b_ppAKT ; ppAKT + pGSK3b	1.000000E+00						
vP127	Cytoplasm	 pGSK3b ; GSK3b	1.000000E-02						
vP128	Cytoplasm	 bCATENIN ; pbCATENIN	(kP128_1*bCATENIN*(GSK3b^kP128_2))/((kP128_3^kP128_2)+(GSK3b^kP128_2))	6.000000E+01	4.000000E+00	2.000000E+02			
vP131	Cytoplasm	 pbCATENIN ; bCATENIN	1.000000E-02						
vP132	Cytoplasm	 bCATENIN ; bCATENINnuc	1.200000E-02						
vP133	Nucleus	 bCATENINnuc ; bCATENIN	1.800000E-02						
vP134	Cytoplasm	 ppAKT + TSC2 ; TSC2_ppAKT	1.000000E-02						
vP135	Cytoplasm	 TSC2_ppAKT ; ppAKT + TSC2	1.000000E+00						
vP136	Cytoplasm	 TSC2_ppAKT ; ppAKT + pTSC2	1.000000E+00						
vP137	Cytoplasm	 TSC2 + ppERK ; TSC2_ppERK	1.000000E-04						
vP138	Cytoplasm	 TSC2_ppERK ; TSC2 + ppERK	1.000000E-01						
vP139	Cytoplasm	 TSC2_ppERK ; pTSC2 + ppERK	1.000000E-01						
vP140	Cytoplasm	 TSC1 + TSC2 ; TSC	1.000000E-01						
vP141	Cytoplasm	 TSC ; TSC1 + TSC2	1.000000E-02						
vP146	Cytoplasm	 mTORC1 ; mTORC1active	1.000000E-03						
vP147	Cytoplasm	 mTORC1active ; mTORC1	(kP147_1*mTORC1active*(TSC^kP147_2))/(kP147_3+(TSC^kP147_2))	1.000000E+00	4.000000E+00	1.000000E-01			
vP148	Cytoplasm	 mTOR + Raptor ; mTORC1	1.000000E-03						
vP149	Cytoplasm	 mTORC1 ; mTOR + Raptor	1.000000E-04						
vP150	Cytoplasm	 mTORC1active + EIF4EBP1 ; EIF4EBP1_mTORC1active	1.000000E-01						
vP151	Cytoplasm	 EIF4EBP1_mTORC1active ; mTORC1active + EIF4EBP1	1.000000E+00						
vP152	Cytoplasm	 EIF4EBP1_mTORC1active ; mTORC1active + pEIF4EBP1	1.000000E+01						
vP153	Cytoplasm	 pEIF4EBP1 ; EIF4EBP1	1.000000E-02						
vP154	Cytoplasm	 mTORC1active + S6K ; S6K_mTORC1active	1.000000E-02						
vP155	Cytoplasm	 S6K_mTORC1active ; mTORC1active + S6K	1.000000E+00						
vP156	Cytoplasm	 S6K_mTORC1active ; mTORC1active + pS6K	1.000000E+01						
vP157	Cytoplasm	 pS6K ; S6K	3.000000E-02						
vP158	Cytoplasm	 ppAKT + FOXO ; FOXO_ppAKT	5.000000E-03						
vP159	Cytoplasm	 FOXO_ppAKT ; ppAKT + FOXO	1.000000E-01						
vP160	Cytoplasm	 FOXO_ppAKT ; ppAKT + pFOXO	1.000000E+00						
vP161	Cytoplasm	 pFOXO ; FOXO	1.000000E-03						
vP162	Cytoplasm	 PI3K1 + mTORC1active ; PI3K1_mTORC1active	1.000000E-03						
vP163	Cytoplasm	 PI3K1_mTORC1active ; PI3K1 + mTORC1active	1.000000E-01						
